# This file was produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu
# Wed Apr 12 09:35:19 2023
#
# User preference: *
#
# CONSTRAINT:  where (pl_orbperstr > 0
# CONSTRAINT:  and pl_orbeccenstr > 0)
#
# COLUMN pl_name:        Planet Name
# COLUMN discoverymethod: Discovery Method
# COLUMN disc_year:      Discovery Year
# COLUMN pl_orbper:      Orbital Period [days]
# COLUMN pl_orbpererr1:  Orbital Period Upper Unc. [days]
# COLUMN pl_orbpererr2:  Orbital Period Lower Unc. [days]
# COLUMN pl_orbperlim:   Orbital Period Limit Flag
# COLUMN pl_orbeccen:    Eccentricity
# COLUMN pl_orbeccenerr1: Eccentricity Upper Unc.
# COLUMN pl_orbeccenerr2: Eccentricity Lower Unc.
# COLUMN pl_orbeccenlim: Eccentricity Limit Flag
#
pl_name,discoverymethod,disc_year,pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_orbperlim,pl_orbeccen,pl_orbeccenerr1,pl_orbeccenerr2,pl_orbeccenlim
HD 117207 b,Radial Velocity,2004,2615.00000000,14.00000000,-14.00000000,0,0.142000,0.027000,-0.026000,0
HD 75784 b,Radial Velocity,2014,341.50000000,1.30000000,-1.30000000,0,0.142000,0.078000,-0.078000,0
HD 82943 b,Radial Velocity,2003,441.93000000,0.43000000,-0.45000000,0,0.142000,0.042000,-0.046000,0
HIP 14810 b,Radial Velocity,2005,6.67385500,0.00001900,-0.00001900,0,0.142700,0.000940,-0.000940,0
HIP 14810 b,Radial Velocity,2005,6.67389200,0.00000800,-0.00000800,0,0.143990,0.000870,-0.000870,0
HD 108874 b,Radial Velocity,2002,395.38000000,0.22000000,-0.21000000,0,0.144000,0.016000,-0.016000,0
HD 114783 b,Radial Velocity,2001,493.70000000,1.80000000,-1.80000000,0,0.144000,0.032000,-0.032000,0
HD 117207 b,Radial Velocity,2004,2597.00000000,41.00000000,-41.00000000,0,0.144000,0.035000,-0.035000,0
gam1 Leo b,Radial Velocity,2009,428.50000000,1.25000000,-1.25000000,0,0.144000,0.046000,-0.046000,0
HD 11505 b,Radial Velocity,2022,32669.22246790,12712.99788238,-7172.26631823,0,0.144108,0.010572,-0.055943,0
GJ 436 b,Radial Velocity,2004,2.64385900,0.00007400,-0.00007400,0,0.145000,0.052000,-0.052000,0
GJ 436 b,Radial Velocity,2004,2.64389200,0.00002500,-0.00002500,0,0.145000,0.027000,-0.027000,0
HD 205158 b,Radial Velocity,2022,25.33798092,0.00359865,-0.00286128,0,0.145252,0.075209,-0.058374,0
HD 6434 b,Radial Velocity,2003,22.01700000,0.00080000,-0.00080000,0,0.146000,0.025000,-0.025000,0
Kepler-411 b,Transit,2013,3.00515600,0.00000200,-0.00000200,0,0.146000,0.005000,-0.004000,0
kap CrB b,Radial Velocity,2007,1208.00000000,30.00000000,-30.00000000,0,0.146000,0.080000,-0.080000,0
kap CrB b,Radial Velocity,2007,1208.00000000,30.00000000,-30.00000000,0,0.146000,0.080000,-0.080000,0
HD 4313 b,Radial Velocity,2009,356.21000000,0.88000000,-0.88000000,0,0.147000,0.047000,-0.047000,0
HIP 14810 b,Radial Velocity,2005,6.67420000,0.00200000,-0.00200000,0,0.147000,0.006000,-0.006000,0
HD 18015 b,Radial Velocity,2018,2278.00000000,71.00000000,-71.00000000,0,0.148000,0.061000,-0.061000,0
HD 219134 f,Radial Velocity,2015,22.71700000,0.01500000,-0.01500000,0,0.148000,0.047000,-0.047000,0
HD 285968 b,Radial Velocity,2008,8.77600000,0.00100000,-0.00200000,0,0.148000,0.249000,-0.036000,0
HIP 14810 b,Radial Velocity,2005,6.67400000,0.00200000,-0.00200000,0,0.148000,0.006000,-0.006000,0
HD 125612 c,Radial Velocity,2009,4.15466389,0.00042844,-0.00039984,0,0.148622,0.140673,-0.093397,0
HD 43197 c,Radial Velocity,2022,9295.97349931,4132.95251927,-2422.13527114,0,0.148799,0.112233,-0.087033,0
HD 167768 b,Radial Velocity,2022,20.65320000,0.00340000,-0.00350000,0,0.149000,0.101000,-0.096000,0
HD 192699 b,Radial Velocity,2007,351.50000000,0.60000000,-0.60000000,0,0.149000,0.060000,-0.060000,0
HD 28678 b,Radial Velocity,2011,380.20000000,1.60000000,-1.60000000,0,0.149000,0.047000,-0.047000,0
BD+20 2457 b,Radial Velocity,2009,379.63000000,2.00000000,-2.00000000,0,0.150000,0.030000,-0.030000,0
BD+20 2457 b,Radial Velocity,2009,379.63000000,2.01000000,-2.01000000,0,0.150000,0.030000,-0.030000,0
BD-08 2823 b,Radial Velocity,2009,5.60000000,0.02000000,-0.02000000,0,0.150000,0.150000,-0.150000,0
BD-08 2823 b,Radial Velocity,2009,5.60000000,0.02000000,-0.02000000,0,0.150000,0.150000,-0.150000,0
EPIC 249893012 d,Transit,2020,35.74700000,0.00500000,-0.00500000,0,0.150000,0.210000,-0.110000,0
GJ 436 b,Radial Velocity,2004,2.64389788,0.00000010,-0.00000010,0,0.150000,0.012000,-0.012000,0
GJ 667 C b,Radial Velocity,2011,7.19990000,0.00090000,-0.00090000,0,0.150000,0.050000,-0.050000,0
GJ 676 A d,Radial Velocity,2012,3.60000000,0.00080000,-0.00080000,0,0.150000,0.090000,-0.090000,0
HD 10647 b,Radial Velocity,2006,989.20000000,8.10000000,-8.10000000,0,0.150000,0.080000,-0.080000,0
HD 109271 c,Radial Velocity,2013,30.93000000,0.02000000,-0.02000000,0,0.150000,0.090000,-0.090000,0
HD 117207 b,Radial Velocity,2004,2628.00000000,21.00000000,-20.00000000,0,0.150000,0.026000,-0.027000,0
HD 117618 b,Radial Velocity,2004,25.80000000,0.00400000,-0.00400000,0,0.150000,0.070000,-0.070000,0
HD 143361 b,Radial Velocity,2008,1057.00000000,20.00000000,-20.00000000,0,0.150000,0.170000,-0.170000,0
HD 159868 c,Radial Velocity,2012,352.30000000,1.30000000,-1.30000000,0,0.150000,0.050000,-0.050000,0
HD 170469 b,Radial Velocity,2007,1130.00000000,17.00000000,-25.00000000,0,0.150000,0.160000,-0.110000,0
HD 188015 b,Radial Velocity,2004,456.46000000,9.12000000,-9.12000000,0,0.150000,0.090000,-0.090000,0
HD 211970 b,Radial Velocity,2019,25.20100000,0.02500000,-0.02500000,0,0.150000,0.100000,-0.100000,0
HD 240210 b,Radial Velocity,2009,501.75000000,2.33000000,-2.33000000,0,0.150000,0.020000,-0.020000,0
HD 3167 c,Transit,2016,29.84649480,0.00001570,-0.00001540,0,0.150000,,,1
HD 33844 b,Radial Velocity,2015,551.40002000,7.80000000,-7.80000000,0,0.150000,0.070000,-0.070000,0
HD 33844 b,Radial Velocity,2015,551.40000000,7.80000000,-7.80000000,0,0.150000,0.070000,-0.070000,0
HD 5319 c,Radial Velocity,2014,886.00000000,8.00000000,-8.00000000,0,0.150000,0.060000,-0.060000,0
HD 8535 b,Radial Velocity,2010,1313.00000000,28.00000000,-28.00000000,0,0.150000,0.090000,-0.050000,0
HD 86226 b,Radial Velocity,2009,1695.00000000,58.00000000,-58.00000000,0,0.150000,0.090000,-0.090000,0
HR 810 b,Radial Velocity,1999,312.00000000,5.00000000,-5.00000000,0,0.150000,0.050000,-0.050000,0
K2-117 c,Transit,2017,5.44482000,0.00039700,-0.00041700,0,0.150000,0.178886,-0.115822,0
K2-89 b,Transit,2016,1.09597900,0.00006100,-0.00006000,0,0.150000,0.197141,-0.119964,0
KIC 7917485 b,Pulsation Timing Variations,2016,840.00000000,22.00000000,-20.00000000,0,0.150000,0.130000,-0.100000,0
Kepler-11 g,Transit,2010,118.38070000,0.00100000,-0.00060000,0,0.150000,,,1
Kepler-129 d,Radial Velocity,2021,2646.00000000,140.00000000,-94.00000000,0,0.150000,0.070000,-0.050000,0
Kepler-130 b,Transit,2014,8.45725000,0.00011000,-0.00011000,0,0.150000,0.140000,-0.150000,0
Kepler-20 g,Radial Velocity,2016,34.94000000,0.03800000,-0.03500000,0,0.150000,0.010000,-0.100000,0
Kepler-223 c,Transit,2014,9.84564000,0.00052000,-0.00051000,0,0.150000,0.019000,-0.051000,0
Kepler-37 d,Transit,2013,39.79223200,0.00005400,-0.00005400,0,0.150000,0.070000,-0.100000,0
Kepler-40 b,Transit,2010,6.87316970,0.00000960,-0.00000960,0,0.150000,,,1
Kepler-433 b,Transit,2015,5.33408380,0.00000110,-0.00000110,0,0.150000,,,1
Kepler-9 b,Transit,2010,19.24000000,,,0,0.150000,,,0
NGC 2682 YBP 401 b,Radial Velocity,2016,4.08700000,0.00700000,-0.00700000,0,0.150000,0.080000,-0.080000,0
NY Vir b,Eclipse Timing Variations,2011,3160.00000000,62.00000000,-62.00000000,0,0.150000,0.080000,-0.080000,0
NY Vir c,Eclipse Timing Variations,2019,8799.00000000,240.00000000,-240.00000000,0,0.150000,0.010000,-0.010000,0
OGLE-2006-BLG-109L c,Microlensing,2008,4927.50000000,3540.50000000,-1752.00000000,0,0.150000,0.170000,-0.100000,0
OGLE-TR-113 b,Transit,2004,1.43247425,0.00000034,-0.00000034,0,0.150000,,,1
TOI-1235 b,Transit,2020,3.44472900,0.00003100,-0.00002800,0,0.150000,,,1
TOI-2096 b,Transit,2023,3.11906330,0.00001000,-0.00000930,0,0.150000,0.270000,-0.120000,0
WASP-103 b,Transit,2014,0.92554560,0.00000130,-0.00000130,0,0.150000,,,1
Wolf 1061 b,Radial Velocity,2015,4.88690000,0.00050000,-0.00050000,0,0.150000,0.130000,-0.100000,0
HD 62549 b,Radial Velocity,2022,14306.88518780,3762.35333676,-3219.89898897,0,0.150429,0.130417,-0.098749,0
HATS-64 b,Transit,2018,4.90889700,0.00001300,-0.00001300,0,0.151000,,,0
TOI-559 b,Transit,2021,6.98390950,0.00000510,-0.00000510,0,0.151000,0.012000,-0.011000,0
eps Tau b,Radial Velocity,2006,594.90000000,5.30000000,-5.30000000,0,0.151000,0.023000,-0.023000,0
HD 153557 d,Radial Velocity,2022,40654.64809444,3874.17546014,-4234.02732733,0,0.151517,0.059617,-0.046811,0
GJ 436 b,Radial Velocity,2004,2.64400000,0.00100000,-0.00100000,0,0.152000,0.009000,-0.008000,0
K2-39 b,Transit,2016,4.60497000,0.00077000,-0.00077000,0,0.152000,0.084000,-0.068000,0
TOI-421 c,Transit,2020,16.06819000,0.00035000,-0.00035000,0,0.152000,0.042000,-0.042000,0
GJ 676 A e,Radial Velocity,2012,35.47357709,0.01560010,-0.01471807,0,0.152395,0.085707,-0.059624,0
XO-2 S c,Radial Velocity,2014,120.80000000,0.34000000,-0.34000000,0,0.152800,0.009400,-0.009800,0
GJ 687 b,Radial Velocity,2014,38.15200000,0.01400000,-0.01400000,0,0.153000,0.077000,-0.080000,0
TOI-481 b,Transit,2020,10.33111000,0.00002000,-0.00002000,0,0.153000,0.006000,-0.007000,0
HD 134987 c,Radial Velocity,2009,5960.00000000,170.00000000,-150.00000000,0,0.154000,0.049000,-0.050000,0
HD 192263 b,Radial Velocity,1999,23.64600000,0.23040000,-0.20820000,0,0.154000,,,0
HD 214823 b,Radial Velocity,2016,1877.00000000,15.00000000,-15.00000000,0,0.154000,0.014000,-0.014000,0
HD 39194 c,Radial Velocity,2021,14.03000000,0.00300000,-0.00300000,0,0.154000,,,1
TOI-181 b,Transit,2023,4.53200000,0.00000200,-0.00000200,0,0.154300,0.060000,-0.030000,0
HD 14787 b,Radial Velocity,2018,676.60000000,8.10000000,-8.10000000,0,0.155000,0.073000,-0.073000,0
HD 204313 c,Radial Velocity,2015,34.90500000,0.01200000,-0.01200000,0,0.155000,0.071000,-0.071000,0
GJ 9714 b,Radial Velocity,2022,19240.75467009,8353.76636559,-4514.32009700,0,0.155099,0.072636,-0.041130,0
HD 13808 c,Radial Velocity,2021,53.75300000,0.05000000,-0.08200000,0,0.156000,0.050000,-0.061000,0
HD 88072 b,Radial Velocity,2022,18538.79292976,8925.77795772,-3716.76085697,0,0.156013,0.142099,-0.100332,0
HD 217958 b,Radial Velocity,2022,2560.19774386,66.52293383,-91.15204160,0,0.156249,0.092799,-0.080773,0
HIP 14810 c,Radial Velocity,2006,147.74700000,0.02900000,-0.02900000,0,0.156600,0.009900,-0.009900,0
HD 117207 b,Radial Velocity,2004,2621.75000000,8.37000000,-8.53000000,0,0.157000,0.013000,-0.013000,0
HD 95089 b,Radial Velocity,2009,507.00000000,16.00000000,-16.00000000,0,0.157000,0.086000,-0.086000,0
TOI-2525 c,Transit,2023,49.25190000,0.00040000,-0.00040000,0,0.157000,0.008000,-0.007000,0
HD 142 b,Radial Velocity,2001,351.43394308,0.37459940,-0.37770142,0,0.157528,0.033113,-0.030212,0
HATS-29 b,Transit,2016,4.60587490,0.00000630,-0.00000630,0,0.158000,,,1
HD 68988 b,Radial Velocity,2001,6.27641870,0.00000820,-0.00000780,0,0.158100,0.002700,-0.003100,0
HAT-P-32 b,Transit,2011,2.15000820,0.00000013,-0.00000013,0,0.159000,0.051000,-0.028000,0
HD 128311 c,Radial Velocity,2005,921.53800000,1.15000000,-1.15000000,0,0.159000,0.006000,-0.006000,0
47 UMa d,Radial Velocity,2009,14002.00000000,4018.00000000,-5095.00000000,0,0.160000,0.090000,-0.160000,0
55 Cnc d,Radial Velocity,2002,5360.00000000,400.00000000,-400.00000000,0,0.160000,0.060000,-0.060000,0
CoRoT-23 b,Transit,2011,3.63130000,0.00010000,-0.00010000,0,0.160000,0.020000,-0.020000,0
CoRoT-23 b,Transit,2011,3.63130000,0.00010000,-0.00010000,0,0.160000,,,1
GJ 436 b,Radial Velocity,2004,2.64385000,0.00009000,-0.00009000,0,0.160000,0.019000,-0.019000,0
HAT-P-9 b,Transit,2008,3.92281400,0.00000200,-0.00000200,0,0.160000,,,1
HD 10647 b,Radial Velocity,2006,1003.00000000,56.00000000,-56.00000000,0,0.160000,0.220000,-0.220000,0
HD 117207 b,Radial Velocity,2004,2627.08000000,63.51000000,-63.51000000,0,0.160000,0.050000,-0.050000,0
HD 131496 b,Radial Velocity,2011,883.00000000,29.00000000,-29.00000000,0,0.160000,0.070000,-0.070000,0
HD 141004 b,Radial Velocity,2021,15.50830000,0.00160000,-0.00180000,0,0.160000,0.110000,-0.100000,0
HD 1461 b,Radial Velocity,2010,5.77267000,0.00029000,-0.00029000,0,0.160000,0.050000,-0.050000,0
HD 148427 b,Radial Velocity,2009,331.50000000,3.00000000,-3.00000000,0,0.160000,0.080000,-0.080000,0
HD 148427 b,Radial Velocity,2009,331.50000000,3.00000000,-3.00000000,0,0.160000,0.080000,-0.080000,0
HD 155358 c,Radial Velocity,2007,391.90000000,1.00000000,-1.00000000,0,0.160000,0.100000,-0.100000,0
HD 180617 b,Radial Velocity,2018,105.90000000,0.09000000,-0.10000000,0,0.160000,0.050000,-0.100000,0
HD 189567 c,Radial Velocity,2021,33.68800000,0.02500000,-0.02500000,0,0.160000,0.090000,-0.090000,0
HD 215497 b,Radial Velocity,2009,3.93404000,0.00066000,-0.00066000,0,0.160000,0.090000,-0.090000,0
HD 215497 b,Radial Velocity,2009,3.93404000,0.00066000,-0.00066000,0,0.160000,0.090000,-0.090000,0
HD 219134 c,Radial Velocity,2015,6.76406000,0.00093000,-0.00076000,0,0.160000,0.120000,-0.110000,0
HD 220689 b,Radial Velocity,2012,2209.00000000,103.00000000,-81.00000000,0,0.160000,0.100000,-0.070000,0
HD 222155 b,Radial Velocity,2011,3999.00000000,469.00000000,-541.00000000,0,0.160000,0.270000,-0.220000,0
HD 222155 b,Radial Velocity,2011,3999.00000000,500.00000000,-500.00000000,0,0.160000,0.220000,-0.220000,0
HD 285968 b,Radial Velocity,2008,8.77520000,0.00130000,-0.00130000,0,0.160000,0.140000,-0.110000,0
HD 37124 d,Radial Velocity,2005,1862.00000000,38.00000000,-38.00000000,0,0.160000,0.140000,-0.140000,0
HD 37124 d,Radial Velocity,2005,1768.00000000,15.00000000,-14.00000000,0,0.160000,0.120000,-0.110000,0
HD 90156 b,Radial Velocity,2009,49.60900000,0.03300000,-0.03000000,0,0.160000,0.180000,-0.110000,0
HIP 35173 b,Radial Velocity,2019,41.51600000,0.07700000,-0.07700000,0,0.160000,0.110000,-0.110000,0
HIP 38594 c,Radial Velocity,2020,3477.76800000,229.00100000,-229.00100000,0,0.160000,0.100000,-0.100000,0
HIP 8541 b,Radial Velocity,2016,1560.20000000,53.90000000,-53.90000000,0,0.160000,0.060000,-0.060000,0
HIP 97166 b,Transit,2021,10.28891000,0.00004000,-0.00004000,0,0.160000,0.030000,-0.030000,0
K2-146 c,Transit,2019,3.96630000,0.00020000,-0.00002000,0,0.160000,0.070000,-0.070000,0
K2-27 b,Transit,2016,6.77145000,0.00013000,-0.00013000,0,0.160000,0.100000,-0.090000,0
K2-95 b,Transit,2016,10.13509100,0.00049500,-0.00048800,0,0.160000,0.190000,-0.110000,0
Kepler-20 c,Transit,2011,10.85409089,0.00000303,-0.00000260,0,0.160000,0.010000,-0.090000,0
Kepler-444 b,Transit,2015,3.60010530,0.00000830,-0.00000800,0,0.160000,0.210000,-0.100000,0
Kepler-69 b,Transit,2013,13.72234100,0.00003500,-0.00003600,0,0.160000,0.170000,-0.001000,0
NGC 2682 Sand 978 b,Radial Velocity,2017,511.21000000,2.04000000,-2.04000000,0,0.160000,0.070000,-0.070000,0
NGC 2682 YBP 401 b,Radial Velocity,2016,4.08700000,0.00300000,-0.00300000,0,0.160000,0.080000,-0.080000,0
TOI-1338 c,Radial Velocity,2023,215.50000000,3.30000000,-3.30000000,0,0.160000,,,1
TOI-1634 b,Transit,2021,0.98934300,0.00001500,-0.00001500,0,0.160000,,,1
TOI-1710 b,Transit,2022,24.28342900,0.00004300,-0.00004300,0,0.160000,0.080000,-0.080000,0
TOI-216.02,Transit,2019,17.16073000,,,0,0.160000,0.003000,-0.002000,0
TOI-411 c,Transit,2022,9.57309600,0.00002600,-0.00002300,0,0.160000,0.170000,-0.100000,0
tau Cet f,Radial Velocity,2017,636.13000000,11.70000000,-47.69000000,0,0.160000,0.070000,-0.160000,0
HD 214823 b,Radial Velocity,2016,1854.84423702,1.35690320,-1.41721953,0,0.160903,0.003092,-0.003059,0
HR 810 b,Radial Velocity,1999,320.10000000,2.10000000,-2.10000000,0,0.161000,0.069000,-0.069000,0
K2-38 c,Transit,2016,10.56103000,0.00090000,-0.00090000,0,0.161000,0.096000,-0.078000,0
GJ 436 b,Radial Velocity,2004,2.64389803,0.00000027,-0.00000025,0,0.161600,0.004100,-0.003200,0
GJ 436 b,Radial Velocity,2004,2.64389803,0.00000026,-0.00000026,0,0.161600,0.004000,-0.004000,0
HATS-48 A b,Transit,2020,3.13166660,0.00000370,-0.00000370,0,0.162000,,,1
HD 221420 b,Radial Velocity,2019,10120.00000000,1100.00000000,-910.00000000,0,0.162000,0.035000,-0.030000,0
HD 30177 b,Radial Velocity,2002,2527.83000000,4.71000000,-4.69000000,0,0.162000,0.010000,-0.010000,0
HD 82943 b,Radial Velocity,2003,441.47000000,0.35000000,-0.35000000,0,0.162000,0.036000,-0.036000,0
HD 131496 b,Radial Velocity,2011,883.00000000,29.00000000,-29.00000000,0,0.163000,0.073000,-0.073000,0
HIP 109600 b,Radial Velocity,2016,232.08000000,0.15000000,-0.15000000,0,0.163000,0.006000,-0.006000,0
TOI-421 b,Transit,2020,5.19672000,0.00049000,-0.00049000,0,0.163000,0.082000,-0.071000,0
HIP 14810 c,Radial Velocity,2006,147.73000000,0.06500000,-0.06500000,0,0.164000,0.012000,-0.012000,0
HD 113337 c,Radial Velocity,2022,5429.93477336,452.06706771,-283.91965840,0,0.164097,0.056822,-0.055690,0
HD 214823 b,Radial Velocity,2016,1854.40000000,1.10000000,-1.10000000,0,0.164100,0.002600,-0.002600,0
HD 135872 b,Radial Velocity,2022,2422.32596749,571.78773173,-231.95307809,0,0.164345,0.074835,-0.063865,0
HD 190360 c,Radial Velocity,2005,17.11704000,0.00068000,-0.00063000,0,0.165000,0.027000,-0.028000,0
nu Oph c,Radial Velocity,2012,3186.00000000,14.00000000,-14.00000000,0,0.165000,0.013000,-0.013000,0
HD 125271 b,Radial Velocity,2022,14901.99295308,3707.63683366,-3025.64091374,0,0.165353,0.065841,-0.061248,0
HATS-18 b,Transit,2016,0.83784340,0.00000047,-0.00000047,0,0.166000,,,0
HD 17092 b,Radial Velocity,2007,359.90000000,2.40000000,-2.40000000,0,0.166000,0.052000,-0.052000,0
HIP 12961 b,Radial Velocity,2010,57.43500000,0.04200000,-0.04200000,0,0.166000,0.034000,-0.034000,0
HD 102195 b,Radial Velocity,2006,4.07900000,0.01420000,-0.01460000,0,0.167000,,,0
HD 114729 b,Radial Velocity,2002,1114.00000000,15.00000000,-15.00000000,0,0.167000,0.055000,-0.055000,0
kap CrB b,Radial Velocity,2007,1285.00000000,14.00000000,-14.00000000,0,0.167000,0.032000,-0.032000,0
HATS-58 A b,Transit,2019,4.21808960,0.00000890,-0.00000890,0,0.168000,,,1
HD 28678 b,Radial Velocity,2011,387.10000000,3.40000000,-3.40000000,0,0.168000,0.070000,-0.070000,0
HD 40307 b,Radial Velocity,2009,4.31150000,0.00027000,-0.00027000,0,0.168000,,,1
TOI-125 d,Transit,2020,19.98000000,0.00500000,-0.00560000,0,0.168000,0.088000,-0.062000,0
HD 45364 b,Radial Velocity,2008,226.93000000,0.37000000,-0.37000000,0,0.168400,0.019000,-0.019000,0
HD 11343 c,Radial Velocity,2022,228.53731482,3.24097409,-3.78841539,0,0.168579,0.142433,-0.101845,0
GJ 179 b,Radial Velocity,2009,2333.00000000,36.00000000,-36.00000000,0,0.169000,0.048000,-0.050000,0
GJ 273 c,Radial Velocity,2017,4.72340000,0.00040000,-0.00040000,0,0.170000,0.130000,-0.120000,0
GJ 317 c,Radial Velocity,2018,6739.32300000,143.10600000,-143.10600000,0,0.170000,0.020000,-0.020000,0
GJ 3323 c,Radial Velocity,2017,40.54000000,0.21000000,-0.19000000,0,0.170000,0.210000,-0.120000,0
GJ 581 c,Radial Velocity,2007,12.92920000,0.00470000,-0.00470000,0,0.170000,0.070000,-0.070000,0
GJ 649 b,Radial Velocity,2009,604.80000000,3.40000000,-3.50000000,0,0.170000,0.100000,-0.100000,0
GJ 687 b,Radial Velocity,2014,38.14200000,0.00700000,-0.00700000,0,0.170000,0.050000,-0.050000,0
HAT-P-39 b,Transit,2012,3.54387000,0.00000500,-0.00000500,0,0.170000,,,1
HAT-P-55 b,Transit,2015,3.58524670,0.00000640,-0.00000640,0,0.170000,,,1
HATS-7 b,Transit,2015,3.18531500,0.00000540,-0.00000540,0,0.170000,,,1
HD 108236 d,Transit,2020,14.17555000,0.00099000,-0.00110000,0,0.170000,0.300000,-0.120000,0
HD 108874 b,Radial Velocity,2002,397.50000000,0.40000000,-0.40000000,0,0.170000,0.060000,-0.060000,0
HD 114729 b,Radial Velocity,2002,1114.00000000,15.00000000,-15.00000000,0,0.170000,0.050000,-0.050000,0
HD 128311 c,Radial Velocity,2005,928.30000000,18.00000000,-18.00000000,0,0.170000,0.090000,-0.090000,0
HD 142 b,Radial Velocity,2001,349.70000000,1.20000000,-1.20000000,0,0.170000,0.060000,-0.060000,0
HD 15337 b,Transit,2019,4.75642000,0.00021000,-0.00020000,0,0.170000,0.090000,-0.090000,0
HD 155358 b,Radial Velocity,2007,194.30000000,0.30000000,-0.30000000,0,0.170000,0.030000,-0.030000,0
HD 155358 b,Radial Velocity,2007,194.30000000,0.30000000,-0.30000000,0,0.170000,0.030000,-0.030000,0
HD 17092 b,Radial Velocity,2007,359.89999000,2.40000000,-2.40000000,0,0.170000,0.050000,-0.050000,0
HD 188015 b,Radial Velocity,2004,462.59000000,0.35000000,-0.37000000,0,0.170000,0.025000,-0.026000,0
HD 20794 c,Radial Velocity,2011,43.17000000,0.12000000,-0.10000000,0,0.170000,0.100000,-0.160000,0
HD 28678 b,Radial Velocity,2011,387.10001000,3.40000000,-3.40000000,0,0.170000,0.070000,-0.070000,0
HD 6434 b,Radial Velocity,2003,21.99800000,0.00900000,-0.00900000,0,0.170000,0.030000,-0.030000,0
HD 6434 b,Radial Velocity,2003,21.99800000,0.00900000,-0.00900000,0,0.170000,0.030000,-0.030000,0
HD 65216 c,Radial Velocity,2013,5370.00000000,20.00000000,-20.00000000,0,0.170000,0.040000,-0.040000,0
HD 67087 b,Radial Velocity,2015,352.20000000,1.70000000,-1.60000000,0,0.170000,0.070000,-0.070000,0
HD 7924 b,Radial Velocity,2008,5.39780000,0.00150000,-0.00150000,0,0.170000,0.160000,-0.160000,0
HD 7924 d,Radial Velocity,2015,24.44590000,0.00900000,-0.00910000,0,0.170000,0.100000,-0.100000,0
HD 81817 b,Radial Velocity,2020,1047.10000000,8.50000000,-8.50000000,0,0.170000,0.070000,-0.070000,0
HD 86950 b,Radial Velocity,2016,1270.00000000,57.00000000,-57.00000000,0,0.170000,0.160000,-0.160000,0
HD 96063 b,Radial Velocity,2011,362.50000000,2.20000000,-2.20000000,0,0.170000,0.110000,-0.110000,0
HIP 12961 b,Radial Velocity,2010,57.43500000,0.04200000,-0.04200000,0,0.170000,0.030000,-0.030000,0
HIP 38594 b,Radial Velocity,2020,60.72200000,0.12200000,-0.12200000,0,0.170000,0.110000,-0.110000,0
HIP 67851 b,Radial Velocity,2015,89.06000000,0.10000000,-0.10000000,0,0.170000,0.040000,-0.040000,0
HIP 67851 c,Radial Velocity,2015,2131.80000000,88.30000000,-88.30000000,0,0.170000,0.060000,-0.060000,0
K2-130 b,Transit,2017,2.49412000,0.00013200,-0.00012800,0,0.170000,0.220344,-0.135968,0
Kepler-410 A b,Transit,2013,17.83364800,0.00005400,-0.00005400,0,0.170000,0.100000,-0.050000,0
Kepler-560 b,Transit,2016,18.47761960,0.00001300,-0.00001320,0,0.170000,0.070000,-0.040000,0
Kepler-92 b,Transit,2013,13.74893300,0.00007500,-0.00007500,0,0.170000,0.100000,-0.170000,0
TOI-2525 b,Transit,2023,23.28560000,0.00170000,-0.00170000,0,0.170000,0.011000,-0.010000,0
WASP-133 b,Transit,2016,2.17642300,0.00000100,-0.00000100,0,0.170000,,,1
GJ 667 C b,Radial Velocity,2011,7.20066000,0.00067000,-0.00067000,0,0.172000,0.043000,-0.043000,0
HD 1461 b,Radial Velocity,2010,5.77152000,0.00045000,-0.00045000,0,0.172000,,,1
HD 160691 d,Radial Velocity,2004,9.63860000,0.00150000,-0.00150000,0,0.172000,0.040000,-0.040000,0
HATS-43 b,Transit,2018,4.38884970,0.00000590,-0.00000590,0,0.173000,0.089000,-0.089000,0
HIP 14810 d,Radial Velocity,2009,952.00000000,15.00000000,-15.00000000,0,0.173000,0.037000,-0.037000,0
55 Cnc e,Radial Velocity,2004,2.80800000,0.00200000,-0.00200000,0,0.174000,0.127000,-0.127000,0
HD 107148 b,Radial Velocity,2005,77.18100000,0.02300000,-0.02400000,0,0.174000,0.071000,-0.075000,0
TOI-2207 b,Transit,2022,8.00196800,0.00002400,-0.00002500,0,0.174000,0.048000,-0.052000,0
HD 12235 c,Radial Velocity,2022,36336.70678753,9732.19597897,-6058.52005551,0,0.174465,0.109676,-0.153564,0
HD 70642 b,Radial Velocity,2003,2124.54000000,14.65000000,-13.51000000,0,0.175000,0.044000,-0.044000,0
